kic,label,is_synthetic,period,radius,star_radius,planet_star_ratio,bls_period,bls_power,snr,sigma
2166206,0,False,8.096956,8.4,1.41,0.054655475307437,372.4634926985397 d,2.3850131690943547e-06,2.882990868839899,0.0001693955993564
6364276,0,False,5.243903,0.67,0.541,0.0113619020163136,26.221844368873775 d,2.54222339125644e-05,0.4916870492645149,0.0004034612472974
5024450,0,False,1.5259252,55.0,1.06,0.4760256188333044,2.9953990798159635 d,0.0038638070699227,0.4079647045654003,0.0026356145856452
8127607,0,False,16.609626,2.1,0.75,0.0256880733944954,16.883376675335068 d,0.0059966011820259,0.7401945662972425,0.0033738987555326
10383687,0,False,8.487855,1.6,0.996,0.0147378504845068,327.36747349469897 d,1.605603249902995e-06,1.2074080434790264,0.00017137577063
3438975,0,False,2.9760145,1.57,1.46,0.009865527208747,26.780556111222246 d,1.5710901507163592e-06,0.6123888483641671,0.000105625385928
5709889,0,False,0.5268877,0.66,0.549,0.0110292274527497,13.45129025805161 d,7.876693298810492e-05,0.4571981208400822,0.0005615437246802
9366989,0,False,1.21903358,13.3,1.1,0.1109257714762301,10.81736347269454 d,0.0010755402860165,0.4256944978512165,0.0020397616215014
8582291,0,False,2.468158,1.2,0.91,0.0120979937493698,292.8071614322865 d,2.4808471029956725e-05,1.8142372217154892,0.0004483222495856
5270698,0,False,3.96433383,15.8,0.98,0.1479123759595581,17.84116823364673 d,0.0115411949453727,1.265382115165591,0.00477218025375
3248033,0,False,1.3341094,2.98,1.55,0.0176383545427641,265.03120624124824 d,8.044868256036083e-06,2.005406555864192,0.0001818357828021
3544689,0,False,1.9228609,8.1,0.84,0.0884665792922673,11.136627325465094 d,0.0326828360232522,0.68784889619071,0.0069465816797705
5866099,0,False,36.977224,17.3,1.39,0.1141838822519965,296.87777555511104 d,6.68530129090492e-05,2.967644906079539,0.0004499175398829
8243283,0,False,1.759262,1.41,1.05,0.0123197903014416,382.2808561712343 d,5.947649386125446e-05,2.438338190365164,0.000554800773832
3336283,0,False,0.5764377,0.91,1.14,0.0073233542572026,21.512702540508105 d,0.0005910677659619,1.433788782658217,0.0006044301134688
6364162,0,False,5.243629,1.19,1.07,0.0102032067221126,26.221844368873775 d,2.3190312055724207e-05,0.4996572512312426,0.0003900661535368
11913012,0,False,3.7478426,2.0,0.97,0.0189161070651659,37.47589517903581 d,1.6575260176562044e-05,1.0624902151209594,0.0003261862836365
10275766,0,False,354.963,2.4,1.05,0.0209698558322411,363.92318463692743 d,5.4333210420639615e-05,1.9069105825967048,0.0005522100605812
5513893,0,False,0.7551023,0.65,0.92,0.0064818508177104,387.0698139627926 d,9.024043728291843e-06,2.835433845583548,0.0002209109068596
10464078,0,False,19.403919,9.0,0.77,0.1072322173239604,9.6999399879976 d,0.0112027318760484,0.5903751446695793,0.0052234959300593
11913073,0,False,3.7478395,2.11,0.79,0.0245035419811868,37.47589517903581 d,2.2700920452778324e-05,1.827524404929492,0.0002256409478005
3235672,0,False,6.72108,0.9,0.8,0.0103211009174311,208.9205841168234 d,1.0217266393835865e-05,0.8402451997427842,0.0004546867497073
11100670,0,False,20.23381,1.39,0.79,0.016142143769597,204.29125825165033 d,5.542984274082425e-06,2.2242054095856414,0.0002207155912146
11456382,0,False,0.81428192,1.68,1.2,0.0128440366972477,2.6761352270454095 d,0.0004072914700917,0.3037555948178979,0.0008554560558753
4677282,0,False,1.5721774,2.1,1.21,0.0159223595420426,7.54490898179636 d,1.3312991756635063e-05,0.2707692624796886,0.0002924579775911
10611420,0,False,11.505399,1.9,1.07,0.0162908342621966,285.1448289657932 d,6.951243016291341e-06,0.9845068636312244,0.0003885667928979
6209798,0,False,1.2054161,2.16,1.36,0.0145709660010793,11.136627325465094 d,0.0008429679666573,0.4982223814806098,0.0015137640971496
8127586,0,False,16.60951,2.0,1.05,0.0174748798602009,13.45129025805161 d,7.585625236216884e-05,0.4212329933267488,0.0005953874242835
2860114,0,False,0.9416034,2.6,0.81,0.0294484086533016,8.502700540108023 d,3.248003124035832e-05,0.3398908512568086,0.0004630038440423
5652237,0,False,4.4645483,3.2,2.02,0.0145335634480879,35.71994398879776 d,3.658214526053944e-06,0.8185335685111805,0.000189218313953
8378634,0,False,3.6294411,4.0,1.47,0.0249641140860013,18.639327865573115 d,4.690053422031712e-05,0.5552342732758089,0.0004220692311272
10614012,0,False,132.1405,70.4,8.61,0.0750141184242773,132.1376275255051 d,0.0001253894080744,2.6797640415953983,0.0004231862643054
5565497,0,False,1.41252409,6.9,2.3,0.0275229357798165,8.343068613722746 d,0.0001895025377519,0.5160241785428314,0.0006088171105722
8176650,0,False,15.8011078,15.1,0.76,0.1822790922259777,346.60312062412487 d,0.0001945361646212,1.8664915971807283,0.0009567736762245
4275739,0,False,2.17182783,48.0,0.92,0.4786597526924611,4.352270454090819 d,0.0054754481887107,0.3557881989152687,0.0043123444478887
3233043,0,False,7.76967,3.16,1.98,0.0146418311555926,31.250250050010003 d,0.0172389171628262,1.140033043170292,0.0048777003421904
5894073,0,False,10.585338,1.9,1.01,0.0172586065946044,8.263252650530106 d,0.0042016592180843,0.5138280391286345,0.002845845611533
4275117,0,False,1.0065197,1.18,0.98,0.0110466204830556,342.61232246449293 d,4.359273547764765e-06,1.783649019471532,0.000331087401366
3861611,0,False,3.849332,1.75,0.73,0.0219932135226844,389.06521304260855 d,0.0001797026190594,2.3566894883613974,0.0011264314006032
7385509,0,False,1.6554664,2.76,0.678,0.0373467565153852,34.7621524304861 d,0.0001118196793302,1.3626050092972732,0.0006691569575373
9635510,0,False,2.351943,1.49,1.0,0.0136697247706422,214.42788557711543 d,1.017941065409789e-05,1.218024153920667,0.000427749768282
6066416,0,False,1.30386393,2.5,1.95,0.0117619383674429,379.1680336067214 d,9.14180049426466e-07,1.6847953874310069,8.277892378530514e-05
8652999,0,False,15.160311,2.0,1.17,0.0156825844899239,11.136627325465094 d,0.002535912480731,0.6430000132252564,0.0020451026668477
6373680,0,False,2.8706539,2.3,0.92,0.0229357798165137,6.587117423484697 d,0.0089016988440396,0.6016461514779269,0.0031698152865286
10549562,0,False,9.089381,3.7,1.25,0.0271559633027522,36.35847169433887 d,3.907985178981554e-05,2.2226497065078314,0.000285574591573
11551715,0,False,225.568,2.1,0.82,0.0234951890803311,349.63612722544514 d,5.006087480508637e-06,0.6259412755073088,0.0004614663114059
3858804,0,False,25.95068,5.85,2.43,0.0220863064899762,12.97239447889578 d,2.906760730382783e-05,0.6937621615672911,0.0002469883310631
8262210,0,False,1.6130154,0.99,0.811,0.0111992217106528,4.033006601320264 d,2.9990587113530358e-06,0.148253892040924,0.0002957495423271
3644653,0,False,119.6817,22.0,0.85,0.2374527792768483,119.6863372674535 d,0.0002220340794982,1.7069821495389177,0.0007700683529254
9532424,0,False,4.309101,1.44,1.06,0.012463216202181,396.6477295459092 d,4.314021731490478e-06,1.4447425108945784,0.0002521790659849
10554967,0,False,0.5363397,1.7,0.74,0.0210761219935531,317.55011002200445 d,1.1528978052685204e-05,1.6715595213676528,0.0006590399746189
2441151,0,False,2.1920104,3.0,0.79,0.0348391592149576,26.301660332066415 d,0.0001133808902154,1.244499138709189,0.0005471871615834
6891637,0,False,1.7525397,1.74,0.615,0.0259565898411277,13.610922184436888 d,0.0006370041363738,0.4958968016026849,0.001493058261675
4743513,0,False,2.08607713,10.7,1.06,0.0926086203912065,4.192638527705541 d,0.0002772761150778,0.3028499810546651,0.0008886744925291
5618071,0,False,88.7936,19.4,3.51,0.0507070231840874,241.80476095219046 d,1.10085261019172e-05,1.9152149659980489,0.0003736180345974
3246984,0,False,1.6266374,6.4,0.98,0.0599138738064033,6.507301460292059 d,0.0001347594229893,0.6448345857692777,0.0006390837619363
3838486,0,False,2.99026,1.75,0.623,0.0257705391196783,41.86577315463093 d,9.381573756814256e-05,1.017545319139131,0.0007682983454548
6032517,0,False,1.7914047,1.7,0.96,0.0162461773700305,14.329265853170636 d,5.806230389683365e-06,0.4053818844829626,0.0002498472533273
3340312,0,False,30.55296,3.1,1.1,0.0258548790658882,61.101420284056815 d,2.129035713263221e-05,1.6018911726178855,0.0002970944496158
8264070,0,False,2.8974251,17.0,3.08,0.0506374359585368,14.488897779555913 d,6.96362392720462e-05,1.0423288561440156,0.00052904809168
10599397,0,False,0.937444,7.0,0.9,0.0713557594291539,17.761352270454093 d,0.0009526518600273,0.5846439276179187,0.0019674758868333
4150624,0,False,8.65312,1.8,0.77,0.021446443464792,94.2250450090018 d,4.5777913483155e-05,1.1463031229202214,0.0004533604911934
12643589,0,False,44.146094,20.0,1.23,0.1491758036846423,2.1174234846969395 d,5.5331335019213085e-05,0.6818486176399411,0.0003954624764845
10357040,0,False,46.8823,1.63,0.95,0.0157411878319652,335.66833366673336 d,1.9682476341608785e-05,1.4302821059240702,0.0005099379124493
9763754,0,False,17.477,0.7,1.01,0.0063584340085384,390.74134826965394 d,1.9064337755399887e-05,2.1614474633047576,0.0003343641798513
6312314,0,False,1.221198,1.17,1.06,0.0101263631642721,350.75355071014206 d,4.304609389741267e-06,1.2656902738145412,0.0002341754651453
7770450,0,False,1.1578068,2.7,0.91,0.0272204859360822,5.788957791558312 d,0.0001833788357515,0.8699254442244174,0.0007043042157232
10158990,0,False,1.0965841,1.4,0.82,0.0156634593868874,10.338467693538709 d,1.307575828230735e-05,0.2557665366530862,0.000399964631595
7906739,0,False,7.014751,1.02,0.93,0.0100621485646641,262.95599119823964 d,7.912006868820318e-06,1.63741972945156,0.0002024496641536
9692557,0,False,0.5719394,1.11,0.9,0.0113149847094801,292.4878975795159 d,2.260103009381873e-05,1.9554730959960696,0.0003100092937545
10191070,0,False,1.2137451,3.1,0.69,0.0412179231485174,20.63472694538908 d,0.0004660417147599,1.6265388941528214,0.0008713727024423
10555375,0,False,5.8018305,6.8,2.15,0.0290164284190313,7.305461092218444 d,6.943270131161806e-06,0.2591295246971641,0.0002414624128979
6233890,0,False,2.9954151,160.0,4.36,0.336671997306624,2.9953990798159635 d,5.9073308023694965e-05,0.4548419362925242,0.0004181595826745
7967861,0,False,215.145,1.49,0.92,0.0148583964898284,371.3460692138428 d,1.1009846066455154e-05,1.2496705873654363,0.0003852549880487
4952341,0,False,1.7968184,3.5,1.82,0.0176429075511644,5.38987797559512 d,3.549422211923771e-05,0.2195670158029958,0.0006381349321686
10092312,0,False,4.4684566,5.2,0.87,0.0548349678371823,10.338467693538709 d,0.0052857277321034,0.8989970920804558,0.0022915125575757
9592579,0,False,2.6375741,44.0,0.95,0.4249154997585707,1.319263852770554 d,0.0035739746395203,0.2260202317867754,0.0023970937235344
8460600,0,False,6.35208972,21.3,0.77,0.253782914333373,8.58251650330066 d,0.0995657590121578,0.9481431121805708,0.0077944912819995
7428316,0,False,7.126783,1.2,0.96,0.0114678899082568,4.751350270054012 d,5.926567199477289e-06,0.3082315688477638,0.0003025461004836
8560285,0,False,85.34088,22.3,0.84,0.2435561380515509,170.6887377475495 d,0.0001287430440357,3.5405316480714024,0.0004945028065061
3747262,0,False,1.3124652,0.96,1.28,0.0068807339449541,178.59051810362072 d,2.4131773741784808e-06,1.091137032057418,0.0001449277901532
3336765,0,False,1.844866,1.09,1.09,0.0091743119266055,340.7765553110622 d,3.750129000462928e-06,1.3597603948393364,0.0001870022014985
4848424,0,False,1.501769,0.69,0.67,0.0094481719841161,12.014602920584117 d,3.920693973244372e-06,0.3408254187170013,0.0003130075999352
5308387,0,False,0.6207406,1.7,1.62,0.0096273643674255,303.90158031606325 d,9.96737141019034e-06,2.373353540331414,0.0002491755664321
7918172,0,False,63.93401,9.0,1.8,0.0458715596330275,319.62532506501304 d,2.6267534120869804e-05,3.0647351632141624,0.0003248581481732
8330548,0,False,1.9141577,13.4,1.07,0.1148932521649661,50.725345069013805 d,0.0037433586297438,2.3360065893505424,0.0031997736180418
9520443,0,False,0.49507227,1.46,0.7,0.01913499344692,345.4856971394279 d,1.6454880606792898e-05,1.0322826815755202,0.0005958049375124
10464078,1,True,202.03263703003495,1.0076811008780835,0.77,0.0120062087558451,9.6999399879976 d,0.0112002615307015,0.5902950510161057,0.0052236286417517
5894073,1,True,173.78545737865588,3.7023312767717695,1.01,0.0336300415730018,8.263252650530106 d,0.0040370153687015,0.502768850686343,0.002850890659701
11125936,0,False,1.33610946,7.2,1.01,0.0654010355163956,28.057611522304462 d,9.748096292080017e-05,2.4401778043535978,0.0006099750826136
9468717,0,False,7.373379,7.0,1.85,0.034713612695264,29.494298859771956 d,8.813804070021668e-07,1.086599151462144,8.182290619111136e-05
2853828,1,True,159.32232052430388,2.6552386153023084,1.33,0.0183157799220687,1.0798159631926385 d,2.3441267639530693e-07,1.764685971641368,8.466978634924787e-05
7220322,1,True,166.30569615912617,3.9061322076055047,0.913,0.0392509039420953,7.864172834566914 d,0.0008014705135191,1.241223599112408,0.0045616687573394
8823426,1,True,197.83025402401915,3.355903175303704,0.522,0.0589810393213066,198.14542908581717 d,0.0011143042998987,3.592095297730605,0.0009963098568503
6387969,1,True,173.9725165886399,1.6033307972110458,1.15,0.012790832047954,26.14202840568114 d,2.324970397058262e-05,0.6968251273220863,0.0002733102353884
10544677,1,True,168.13727815362154,2.5392967364787973,1.07,0.0217722433034279,167.97499499899982 d,3.100870817214343e-05,1.795096205055509,0.0003117715706126
3848972,1,True,227.8954388074744,2.012995653804724,0.8,0.0230848125436321,10.897179435887178 d,0.0001794407512914,0.4395920903618003,0.0007923673702417
9150827,1,True,86.42478017819508,2.477111561581967,0.54,0.042084803968433,12.732946589317864 d,0.0006952804456656,0.5963123378400083,0.0012306741867649
10481045,1,True,58.05167168320765,3.665568900875521,0.88,0.0382148550967006,58.068413682736555 d,0.0005968824576569,3.665648216793324,0.0004266764862692
6307521,1,True,56.90053636625706,3.5742249208583834,0.76,0.0431461241050022,14.887977595519105 d,1.047868863912439e-05,1.4351388275431007,0.0004556973588054
9595686,1,True,134.2738472056514,2.2771369658142957,0.84,0.024870434314267,24.864972994598922 d,0.0002043892612379,2.406883873000116,0.0005189652186157
7136729,1,True,71.74151255314496,3.7713824221357433,0.91,0.0380218008079014,7.225645129025805 d,0.0016159935580841,1.241758527065981,0.0041280514716406
4861527,1,True,258.7476309489504,3.912198619967618,1.08,0.0332330837577949,258.7257451490298 d,0.000118113529946,4.36731132350995,0.0002902632163617
5876368,1,True,254.20730226264345,2.078768137515776,0.88,0.021671894678021,253.37807561512304 d,2.0088171157608372e-05,1.683584165257921,0.0003380956031287
12470954,1,True,75.34207773511454,1.3204477206871146,0.76,0.0159397358846826,17.122824564912985 d,0.0001535657074075,1.0584986618741017,0.0005494508917633
7613246,1,True,208.4719359896971,1.8889125241452571,0.96,0.0180515340610211,208.68113622724547 d,1.7117130653826505e-05,1.3211384306302756,0.0003479562545754
3228945,1,True,249.4995923438492,1.0568648644179617,1.05,0.0092342932670857,6.108221644328866 d,0.0006284775015607,1.264538197385343,0.0015249990140593
4374339,1,True,282.40276315895903,3.68127152379934,1.5,0.0225154221639103,1.9577915583116625 d,5.03889338849274e-07,0.683582609410673,0.0001340605368207
10880007,1,True,151.61665990847996,2.252728061038435,0.7,0.0295246141682625,301.1878375675135 d,0.0004604845078454,3.5687001116546364,0.0012026173168301
6115516,1,True,274.3193171321093,1.065890170374467,1.02,0.0095870675514882,374.9377875575115 d,1.1256267175983462e-05,1.309999347162854,0.0004210418402326
5608566,1,True,159.54500495527734,3.1470166484161903,1.17,0.024676677239992,24.785157031406282 d,0.0055198421901202,0.9531007487128554,0.0029783740160574
4078157,1,True,288.68897730320936,1.7382879957357336,0.74,0.0215508057988561,370.22864572914585 d,9.66721896378114e-05,1.8443624834008745,0.0008884914395774
10485179,1,True,68.88761924673102,2.952492508100399,0.76,0.0356409042503669,68.84356871374275 d,0.0003458816390965,3.9062315142529114,0.0003418258557989
6681233,1,True,148.34128854521524,2.208235307664954,0.8,0.0253237993998274,148.18063612722545 d,7.177030971727975e-05,2.1072589191277658,0.000363977547325
11074835,1,True,69.21124711356606,2.102343097238723,3.04,0.0063445892601361,36.198839767953594 d,2.260775487925636e-06,0.5137295460196256,0.0001825692419366
1433962,1,True,131.57031285916608,2.453429189040244,0.6,0.0375142077834899,22.151230246049213 d,0.0007671743788768,2.000989844532822,0.0027684211364856
5308387,1,True,83.80845592110987,3.681837516567033,1.62,0.0208508184197929,83.76915383076616 d,4.542342632490884e-05,1.943311453719189,0.0002574300375781
3337432,1,True,167.13928368168513,2.5127211461180163,1.003,0.0229835369681598,167.09701940388078 d,3.850936997004228e-05,2.4620315585149166,0.0002414217214357
1996399,1,True,171.44903099386948,2.5474295436571976,0.51,0.0458253200873753,8.183436687337469 d,7.298202934237667e-05,1.4355171612046398,0.0007619643655713
11673674,1,True,228.7464905566289,2.005622170836247,1.08,0.0170372253723772,50.80516103220644 d,0.0002978347231782,3.836356265744458,0.0006393904326005
3657176,1,True,233.58033019307496,2.741158665099121,0.97,0.0259260253958112,233.26445289057813 d,4.92876372749897e-05,2.0209082299567203,0.0004429807452328
3336765,1,True,266.78906658194785,2.8506325267021806,1.09,0.0239932036588012,266.46789357871575 d,3.001036175514476e-05,3.412885288598281,0.0002046804513916
9084778,1,True,62.58504612600239,2.9741111097677466,0.74,0.0368721932775569,62.61792358471695 d,0.0005379424871977,1.290904096476225,0.0011047426126847
11761199,1,True,251.53036935350548,1.730911571670494,0.92,0.0172607855172566,345.16643328665737 d,3.277195934494928e-05,1.926857573276891,0.0006064513519836
5471574,1,True,247.77231000039308,1.1811091863363663,1.69,0.0064117539022657,11.695339067813563 d,1.8292313298518893e-05,1.7377814863816206,0.0004073734463894
10363281,1,True,161.3770076626726,2.101509235845365,1.85,0.0104215682412366,177.23364672934588 d,2.674790783123569e-05,1.6842539438530897,0.0003117823089157
4035667,1,True,94.49132856722444,2.14912716371453,2.7,0.0073025048036511,2.755951190238048 d,4.925845069545627e-07,0.5466918896037122,0.0002124962698116
7051984,1,True,157.3442890742835,2.7775402633653727,2.08,0.012250971521548,355.14342868573715 d,9.62234885921632e-05,2.446633142355863,0.0005786967935088
3247396,1,True,228.0140587469409,2.087442021274577,2.32,0.0082546742378779,35.24104820964193 d,7.654345815926598e-06,1.487724129300635,0.0001354490475578
3344419,1,True,113.84625283023036,3.4934116399895285,0.93,0.0344619871755897,26.221844368873775 d,0.0001228244101098,1.7026239631108149,0.001315044835008
12644769,1,True,135.31788325324413,1.4710179231088003,0.62,0.0217670601229476,17.202640528105622 d,0.0007501834495176,0.504773671032746,0.001779285218927
11709423,1,True,81.42528913671164,2.204742288368412,0.88,0.0229852198537157,81.45449089817964 d,6.922093758674046e-05,1.0244935562085555,0.00061214340322
10031656,1,True,61.54744707551383,1.4141655352313998,0.87,0.0149126387770895,358.65533106621325 d,2.332280565292936e-05,1.668941797108847,0.0005846098967784
3098184,1,True,257.33594980102856,1.7150499574413622,0.79,0.0199169661763019,91.43148629725945 d,0.0002413051437992,3.045015197862714,0.000787171170573
9964670,1,True,157.18524506381146,2.4582371574718005,0.73,0.0308940198249566,10.498099619923986 d,2.0206853314053864e-06,0.96250491042423,0.0004355093370118
8074805,1,True,267.0700119138676,3.535903454561268,1.03,0.0314946419752495,11.695339067813563 d,9.637280984523017e-07,0.9813794327182144,0.0003016087704222
9641041,1,True,65.40003149682067,3.959370177635853,1.05,0.0345947590881245,4.352270454090819 d,2.053243354262804e-07,1.7057797666546108,9.699885830196808e-05
9641018,1,True,224.31580349197077,1.243027529097485,0.96,0.0118790857138521,41.386877375475095 d,8.26660416093195e-06,1.4283716353343785,0.0002183297366544
7751571,1,True,171.09713793701872,1.9281694864267864,0.81,0.0218390473035087,17.043008601720345 d,8.645480128306846e-06,3.125761538358325,0.000543097855716
10601465,1,True,59.07545268568683,3.0731040940398677,0.69,0.0408603123792031,59.106021204240854 d,0.0008849824017493,3.775783685815575,0.0004614673001858
10749128,1,True,58.62277792848995,2.0937649501714777,1.04,0.0184700507248718,7.145829165833167 d,1.834337816289296e-06,2.04697051713487,0.0001910017952346
8488878,1,True,281.0780787261698,3.391012954896337,0.71,0.0438171980216609,5.788957791558312 d,0.0002372460254256,1.137885547071959,0.0011164575735264
10747445,1,True,224.38941192934155,3.7725999500397176,0.89,0.0388887738381581,10.418283656731347 d,0.3812016149071226,1.144338239025847,0.021065464297106
7369865,1,True,220.46195957637275,3.6875261545190794,3.55,0.0095297225856546,42.26485297059412 d,2.56729052516294e-05,1.6936461686330169,0.0002708537854526
5270698,1,True,298.956040728475,2.715828278621803,0.98,0.0254243426195637,17.84116823364673 d,0.0115946781041175,1.2682107352964058,0.0047725563597481
5636648,1,True,150.33760406474892,3.8918416838341954,0.87,0.0410401949154718,28.855771154230847 d,3.132779954185713e-05,2.3860931576393254,0.0006634719149876
10674871,1,True,261.7997672489695,1.1979817913613484,0.92,0.0119463680829811,8.821964392878577 d,0.0023283554176909,0.6524939996098439,0.0019532114730809
5356593,1,True,275.04176857478205,2.33962379929934,2.33,0.0092122053758291,8.742148429685937 d,0.0018290713633661,0.9194619848499352,0.0010905992572698
8703884,1,True,109.8484779894481,2.677680021039832,0.82,0.0299583801861695,14.169633926785359 d,0.0002164790800717,1.7273377793030873,0.0005318473631384
6960456,1,True,151.1965651088241,2.7503167525515058,0.75,0.0336430183798349,7.54490898179636 d,3.245770227201562e-05,1.3001396568483623,0.0005633667268869
11237332,1,True,176.65071798536957,1.3151545138662637,1.01,0.0119461759820716,176.99419883976796 d,3.3229207393450714e-06,1.6701949643524618,0.0001105326324576
3858804,1,True,222.87607492421728,3.947348973160559,2.43,0.0149029673921567,12.97239447889578 d,2.8646400417350867e-05,0.6832686738792233,0.0002489579056841
8111919,1,True,158.40183616040218,2.6980257500910696,1.54,0.016073071309967,158.39707941588318 d,1.043675352630397e-05,1.8440294645420323,0.0001883678599784
5796186,1,True,63.50804788618862,1.6344928639672158,1.05,0.0142812832150914,7.145829165833167 d,1.2855111302326416e-06,0.7072917232266067,0.0002060922484139
6864893,1,True,163.85792504103023,1.6588590021731493,0.78,0.0195113973438385,246.6735347069414 d,3.81126792351283e-05,2.1094336895192844,0.000451589896575
6864885,1,True,144.75248130723054,3.424095330161335,0.94,0.0334188496014184,40.10982196439288 d,2.456284758573925e-05,2.538621023033224,0.000552187381461
